日期,河名,站名,水位,流量,含沙量
2023-04-22,黄河,头道拐,986.2,338,-
2023-04-22,黄河,万家寨蓄水量,974.09,(4.57)亿,-
2023-04-22,黄河,万家寨上出库,-,581,-
2023-04-22,黄河,万家寨下,899.02,581,-
2023-04-22,黄河,府谷,806.66,425,-
2023-04-22,黄河,吴堡,635.66,307,-
2023-04-22,黄河,龙门,377.26,417,-
2023-04-22,汾河,河津,371.43,50.6,-
2023-04-22,北洛河,状头,360.84,16.2,-
2023-04-22,泾河,张家山,419.97,11.4,-
2023-04-22,渭河,咸阳,375.4,102,-
2023-04-22,渭河,华县(二),338.4,177,-
2023-04-22,黄河,潼关,325.72,695,-
2023-04-22,黄河,史家滩蓄水量,316.32,(4.84)亿,-
2023-04-22,黄河,三门峡,273.99,874,-
2023-04-22,黄河,小浪底上蓄水量,262.19,(61.3)亿,-
2023-04-22,黄河,小浪底,133.93,749,-
2023-04-22,伊河,东湾,-,-,-
2023-04-22,伊河,陆浑坝上蓄水量,313.94,(4.59)亿,-
2023-04-22,伊河,陆浑坝上出库,-,-,-
2023-04-22,伊河,龙门镇,147.05,1.30,-
2023-04-22,洛河,卢氏,-,-,-
2023-04-22,洛河,故县水库蓄水量,526.23,(4.91)亿,-
2023-04-22,洛河,故县水库出库,-,-,-
2023-04-22,洛河,长水（二）,378.3,77.4,-
2023-04-22,洛河,白马寺,118.89,68.9,-
2023-04-22,伊洛河,黑石关,106.02,20.7,-
2023-04-22,丹河,山路坪,-,-,-
2023-04-22,沁河,五龙口,-,-,-
2023-04-22,沁河,武陟,98.59,18.9,-
2023-04-22,黄河,花园口,89.08,993,-
2023-04-22,黄河,夹河滩,71.48,860,-
2023-04-22,黄河,高村,57.51,681,-
2023-04-22,黄河,孙口,42.47,659,-
2023-04-22,大汶河,戴村坝,-,-,-
2023-04-22,东平湖,东平湖老湖蓄水量,41.29,(5.01)亿,-
2023-04-22,大汶河,出湖闸,-,-,-
2023-04-22,黄河,艾山,35.21,527,-
2023-04-22,黄河,泺口,23.72,437,-
2023-04-22,黄河,利津,8.46,422,-
2023-04-23,黄河,唐乃亥,2671.36,422,-
2023-04-23,黄河,龙羊峡入库,-,457,-
2023-04-23,黄河,龙羊峡蓄水量,2579.93,(166)亿,-
2023-04-23,黄河,龙羊峡出库,-,497,-
2023-04-23,黄河,刘家峡入库,-,737,-
2023-04-23,黄河,刘家峡蓄水量,1732,(36)亿,-
2023-04-23,黄河,刘家峡出库,-,902,-
2023-04-23,黄河,兰州,1510.7,711,-
2023-04-23,黄河,下河沿,1229.84,931,-
2023-04-23,黄河,石嘴山,1085.39,650,-
2023-04-23,黄河,巴彦高勒,1048.55,280,-
2023-04-23,黄河,三湖河口,1016.25,285,-
2023-04-23,黄河,包头,1001.28,281,-
2023-04-23,黄河,头道拐,986.13,317,-
2023-04-23,黄河,万家寨蓄水量,973.75,(4.50)亿,-
2023-04-23,黄河,万家寨上出库,-,735,-
2023-04-23,黄河,万家寨下,899.28,735,-
2023-04-23,黄河,府谷,806.73,452,-
2023-04-23,黄河,吴堡,636.01,453,-
2023-04-23,黄河,龙门,377.3,435,-
2023-04-23,汾河,河津,371.5,52.8,-
2023-04-23,北洛河,状头,360.88,18.5,-
2023-04-23,泾河,张家山,420.15,17.8,-
2023-04-23,渭河,咸阳,375.62,125,-
2023-04-23,渭河,华县(二),338.74,260,-
2023-04-23,黄河,潼关,325.82,818,-
2023-04-23,黄河,史家滩蓄水量,315.79,(4.45)亿,-
2023-04-23,黄河,三门峡,274.47,1180,-
2023-04-23,黄河,小浪底上蓄水量,262.29,(61.5)亿,-
2023-04-23,黄河,小浪底,133.73,628,-
2023-04-23,伊河,东湾,-,-,-
2023-04-23,伊河,陆浑坝上蓄水量,313.99,(4.61)亿,-
2023-04-23,伊河,陆浑坝上出库,-,-,-
2023-04-23,伊河,龙门镇,147.21,7.73,-
2023-04-23,洛河,卢氏,-,-,-
2023-04-23,洛河,故县水库蓄水量,526.16,(4.90)亿,-
2023-04-23,洛河,故县水库出库,-,-,-
2023-04-23,洛河,长水（二）,378.22,66.6,-
2023-04-23,洛河,白马寺,118.85,48.5,-
2023-04-23,伊洛河,黑石关,105.52,20,-
2023-04-23,丹河,山路坪,-,-,-
2023-04-23,沁河,五龙口,-,-,-
2023-04-23,沁河,武陟,98.54,17.1,-
2023-04-23,黄河,花园口,88.97,891,-
2023-04-23,黄河,夹河滩,71.59,970,-
2023-04-23,黄河,高村,57.75,823,-
2023-04-23,黄河,孙口,42.53,693,-
2023-04-23,大汶河,戴村坝,-,-,-
2023-04-23,东平湖,东平湖老湖蓄水量,41.3,(5.02)亿,-
2023-04-23,大汶河,出湖闸,-,-,-
2023-04-23,黄河,艾山,35.43,596,-
2023-04-23,黄河,泺口,23.94,531,-
2023-04-23,黄河,利津,8.43,416,-
2023-04-24,黄河,唐乃亥,2671.43,445,-
2023-04-24,黄河,龙羊峡入库,-,437,-
2023-04-24,黄河,龙羊峡蓄水量,2579.88,(166)亿,-
2023-04-24,黄河,龙羊峡出库,-,743,-
2023-04-24,黄河,刘家峡入库,-,599,-
2023-04-24,黄河,刘家峡蓄水量,1731.62,(35.5)亿,-
2023-04-24,黄河,刘家峡出库,-,975,-
2023-04-24,黄河,兰州,1511.39,1170,-
2023-04-24,黄河,下河沿,1229.92,980,-
2023-04-24,黄河,石嘴山,1085.37,640,-
2023-04-24,黄河,巴彦高勒,1048.63,299,-
2023-04-24,黄河,三湖河口,1016.24,279,-
2023-04-24,黄河,包头,1001.29,284,-
2023-04-24,黄河,头道拐,986.1,296,-
2023-04-24,黄河,万家寨蓄水量,973.64,(4.47)亿,-
2023-04-24,黄河,万家寨上出库,-,76,-
2023-04-24,黄河,万家寨下,897.73,76,-
2023-04-24,黄河,府谷,806.19,292,-
2023-04-24,黄河,吴堡,636.31,618,-
2023-04-24,黄河,龙门,377.5,548,-
2023-04-24,汾河,河津,372.47,87.3,-
2023-04-24,北洛河,状头,360.99,25.6,-
2023-04-24,泾河,张家山,420.31,27.5,-
2023-04-24,渭河,咸阳,375.6,123,-
2023-04-24,渭河,华县(二),338.86,277,-
2023-04-24,黄河,潼关,325.88,895,-
2023-04-24,黄河,史家滩蓄水量,315.54,(4.28)亿,-
2023-04-24,黄河,三门峡,273.77,744,-
2023-04-24,黄河,小浪底上蓄水量,262.4,(61.8)亿,-
2023-04-24,黄河,小浪底,134.03,814,-
2023-04-24,伊河,东湾,-,-,-
2023-04-24,伊河,陆浑坝上蓄水量,314.02,(4.62)亿,-
2023-04-24,伊河,陆浑坝上出库,-,-,-
2023-04-24,伊河,龙门镇,147.26,10.6,-
2023-04-24,洛河,卢氏,-,-,-
2023-04-24,洛河,故县水库蓄水量,526.28,(4.92)亿,-
2023-04-24,洛河,故县水库出库,-,-,-
2023-04-24,洛河,长水（二）,378.35,84.4,-
2023-04-24,洛河,白马寺,118.9,68.9,-
2023-04-24,伊洛河,黑石关,107.23,29.9,-
2023-04-24,丹河,山路坪,-,-,-
2023-04-24,沁河,五龙口,-,-,-
2023-04-24,沁河,武陟,98.59,18.9,-
2023-04-24,黄河,花园口,88.93,879,-
2023-04-24,黄河,夹河滩,71.57,950,-
2023-04-24,黄河,高村,57.71,798,-
2023-04-24,黄河,孙口,42.67,761,-
2023-04-24,大汶河,戴村坝,-,-,-
2023-04-24,东平湖,东平湖老湖蓄水量,41.32,(5.05)亿,-
2023-04-24,大汶河,出湖闸,-,-,-
2023-04-24,黄河,艾山,35.66,671,-
2023-04-24,黄河,泺口,24.14,626,-
2023-04-24,黄河,利津,8.54,439,-
2023-04-26,黄河,唐乃亥,2671.56,502,-
2023-04-26,黄河,龙羊峡入库,-,503,-
2023-04-26,黄河,龙羊峡蓄水量,2579.88,(166)亿,-
2023-04-26,黄河,龙羊峡出库,-,519,-
2023-04-26,黄河,刘家峡入库,-,576,-
2023-04-26,黄河,刘家峡蓄水量,1730.95,(34.7)亿,-
2023-04-26,黄河,刘家峡出库,-,1120,-
2023-04-26,黄河,兰州,1511.59,1330,-
2023-04-26,黄河,下河沿,1230.05,1060,-
2023-04-26,黄河,石嘴山,1085.52,725,-
2023-04-26,黄河,巴彦高勒,1048.6,290,-
2023-04-26,黄河,三湖河口,1016.23,273,-
2023-04-26,黄河,包头,1001.25,290,-
2023-04-26,黄河,头道拐,986.03,275,-
2023-04-26,黄河,万家寨蓄水量,973.04,(4.34)亿,-
2023-04-26,黄河,万家寨上出库,-,76,-
2023-04-26,黄河,万家寨下,897.73,76,-
2023-04-26,黄河,府谷,806.71,443,-
2023-04-26,黄河,吴堡,635.72,331,-
2023-04-26,黄河,龙门,377.47,531,-
2023-04-26,汾河,河津,372.5,88.5,-
2023-04-26,北洛河,状头,360.97,24.3,-
2023-04-26,泾河,张家山,420.25,22.2,-
2023-04-26,渭河,咸阳,375.66,129,-
2023-04-26,渭河,华县(二),338.87,280,-
2023-04-26,黄河,潼关,326.01,1070,-
2023-04-26,黄河,史家滩蓄水量,316.2,(4.75)亿,-
2023-04-26,黄河,三门峡,273.89,815,-
2023-04-26,黄河,小浪底上蓄水量,262.34,(61.7)亿,-
2023-04-26,黄河,小浪底,133.53,512,-
2023-04-26,伊河,东湾,-,-,-
2023-04-26,伊河,陆浑坝上蓄水量,314.07,(4.63)亿,-
2023-04-26,伊河,陆浑坝上出库,-,-,-
2023-04-26,伊河,龙门镇,147.22,8.30,-
2023-04-26,洛河,卢氏,-,-,-
2023-04-26,洛河,故县水库蓄水量,526.39,(4.94)亿,-
2023-04-26,洛河,故县水库出库,-,-,-
2023-04-26,洛河,长水（二）,378.28,74.7,-
2023-04-26,洛河,白马寺,118.86,48.5,-
2023-04-26,伊洛河,黑石关,105.34,20,-
2023-04-26,丹河,山路坪,-,-,-
2023-04-26,沁河,五龙口,-,-,-
2023-04-26,沁河,武陟,98.51,16,-
2023-04-26,黄河,花园口,88.91,891,-
2023-04-26,黄河,夹河滩,71.51,890,-
2023-04-26,黄河,高村,57.58,721,-
2023-04-26,黄河,孙口,42.55,721,-
2023-04-26,大汶河,戴村坝,-,-,-
2023-04-26,东平湖,东平湖老湖蓄水量,41.31,(5.04)亿,-
2023-04-26,大汶河,出湖闸,-,-,-
2023-04-26,黄河,艾山,35.64,732,-
2023-04-26,黄河,泺口,24.2,669,-
2023-04-26,黄河,利津,8.75,642,-
