日期,市（洲）,站点编号,站名,站类,水位,流量,昨日涨落
2023-04-23,荆州,61016210,峰口,ZZ,25.53,,0.13
2023-04-23,荆州,61016240,汊河,ZZ,24.40,,0.10
2023-04-23,荆州,61016300,乌林（小港）,ZZ,22.63,,-0.06
2023-04-23,荆州,61017040,二分场,ZZ,26.63,,0.03
2023-04-23,荆州,61015160,沙岗,ZZ,24.01,,0.37
2023-04-23,荆州,60908500,万城,ZQ,33.97,,0.00
2023-04-23,荆州,61014500,长湖,ZZ,30.18,,0.01
2023-04-23,荆州,61500900,沙溪坪,ZQ,92.57,30.2,0.62
2023-04-23,孝感,50202245,宣化店,ZZ,68.20,,0.01
2023-04-23,孝感,62201800,卧龙潭,ZZ,20.93,,0.29
2023-04-23,孝感,62205800,孝感,ZZ,22.51,,22.51
2023-04-23,孝感,62210800,五房台,ZZ,23.59,,-0.19
2023-04-23,孝感,62210820,余家咀,ZZ,23.38,,0.23
2023-04-23,孝感,62201900,云梦,ZZ,21.66,,0.17
2023-04-23,孝感,62202150,滚子河,ZZ,22.21,,0.25
2023-04-23,孝感,62205700,小环河,ZZ,22.61,,0.00
2023-04-23,孝感,62205900,复兴河,ZZ,22.59,,0.08
2023-04-23,孝感,62209500,喻家闸（小富水）,ZZ,25.75,,-0.10
2023-04-23,孝感,62210650,北支河,ZZ,21.62,,0.30
2023-04-23,孝感,62212180,军垦河,ZZ,25.87,,0.03
2023-04-23,孝感,62212320,庙五河,ZZ,23.25,,0.84
2023-04-23,孝感,50201991,竹竿河,ZQ,74.53,3.25,0.14
2023-04-23,孝感,62205400,草店,ZQ,32.84,4.23,0.07
2023-04-23,孝感,61609050,滠水,ZQ,,,--
2023-04-23,孝感,62200900,漳水,ZQ,21.63,1.30,0.00
2023-04-23,孝感,62201100,溠山河,ZQ,31.07,0.110,0.01
2023-04-23,孝感,62201300,清水河,ZQ,49.77,1.56,0.01
2023-04-23,孝感,62201400,隔蒲潭,ZQ,22.18,21.8,0.11
2023-04-23,孝感,62201500,凤凰河,ZQ,19.66,2.05,0.04
2023-04-23,孝感,62201700,县河,ZQ,22.63,0.107,0.32
2023-04-23,孝感,62202100,杨店河,ZQ,19.45,1.62,0.02
2023-04-23,孝感,62205350,大悟河,ZQ,39.51,9.01,0.00
2023-04-23,孝感,62205500,晏家河,ZQ,31.31,1.89,0.06
2023-04-23,孝感,62205600,花园,ZQ,34.15,105,-0.03
2023-04-23,孝感,62206500,应山河,ZQ,37.45,1.41,0.05
2023-04-23,孝感,62208700,张万（引水河）,DD,,,--
2023-04-23,孝感,62209400,应城（二）,ZQ,25.44,1.82,-0.09
2023-04-23,孝感,62210610,南支河,ZQ,21.70,29.8,0.31
2023-04-23,孝感,62212300,夏新河,DD,,,--
2023-04-23,仙桃,62213330,老里仁口,ZZ,22.89,,0.15
2023-04-23,仙桃,62213340,郭兴口,ZZ,21.76,57.9,0.20
2023-04-23,仙桃,62213360,庆丰,ZZ,22.75,,0.15
2023-04-23,仙桃,61804715,鱼嘴,ZZ,22.91,,0.39
2023-04-23,仙桃,62213345,楼子台,ZQ,22.03,,0.19
2023-04-23,仙桃,62213350,郭河,ZQ,23.27,5.34,0.03
2023-04-23,仙桃,62213400,彭场,ZQ,22.14,39.6,0.22
2023-04-23,仙桃,62213380,余场,ZQ,21.99,30.5,0.21
2023-04-23,鄂州,61602500,高河,ZQ,18.89,0.980,0.10
2023-04-23,鄂州,61603700,花湖,ZQ,18.12,0.00,0.02
2023-04-23,鄂州,61602600,梁子镇,ZZ,17.76,,0.01
2023-04-23,鄂州,61603600,薛家沟,ZQ,16.95,0.949,0.29
2023-04-23,鄂州,61603610,鸭儿湖,ZZ,17.47,,0.26
2023-04-23,鄂州,61603620,大庙,ZZ,18.23,,0.17
2023-04-23,鄂州,61602700,陈家咀,ZZ,17.17,,0.01
2023-04-23,恩施,61002010,北门,ZZ,404.20,,0.01
2023-04-23,恩施,61004980,官坡,ZZ,404.25,,0.22
2023-04-23,恩施,61005148,巴公溪,ZZ,399.86,,0.47
2023-04-23,恩施,61005146,南门,ZZ,6.74,,0.37
2023-04-23,恩施,60514020,万福河,ZZ,329.32,,0.02
2023-04-23,恩施,61008100,野三河电站,ZZ,458.04,,0.00
2023-04-23,恩施,61001900,大龙潭坝下,ZZ,423.47,,0.00
2023-04-23,恩施,60811613,毛滩河,RR,,,--
2023-04-23,恩施,60811583,峡口塘下,ZZ,403.32,,2.09
2023-04-23,恩施,60513640,梅子水,ZZ,1109.55,,0.00
2023-04-23,恩施,60513460,建南水位站,ZZ,644.78,,0.00
2023-04-23,恩施,61007100,小溪口坝下,ZZ,480.80,,0.32
2023-04-23,恩施,61312930,接龙桥,ZZ,445.19,,0.00
2023-04-23,恩施,61312965,绿水,ZZ,484.53,,-0.27
2023-04-23,恩施,61006300,咸丰水位站,ZZ,693.04,,0.04
2023-04-23,恩施,61401580,湖坪,ZZ,1293.49,,0.02
2023-04-23,恩施,61312830,沙道沟,ZZ,554.20,,0.17
2023-04-23,恩施,61001801,屯堡,ZZ,452.95,,-0.26
2023-04-23,恩施,60811580,五里峡,ZQ,,,--
2023-04-23,恩施,61001810,龙王塘,ZZ,476.01,,0.04
2023-04-23,恩施,61005950,高拱桥,ZQ,421.32,9.82,0.51
2023-04-23,恩施,61000900,大庙,ZQ,1024.29,0.580,0.08
2023-04-23,恩施,61006000,金银溪,ZQ,430.66,18.2,0.74
2023-04-23,恩施,61001700,姚家坪,ZQ,574.62,21.2,0.20
2023-04-23,恩施,61007800,阎家坪,ZQ,483.52,2.28,0.14
2023-04-23,恩施,61007550,太阳河,ZQ,738.66,0.173,0.00
2023-04-23,恩施,61004970,三孔桥,ZQ,421.67,6.72,0.28
2023-04-23,恩施,61002050,华家台,ZQ,397.21,41.4,0.29
2023-04-23,恩施,61004960,龙凤坝,ZQ,427.52,0.962,0.21
2023-04-23,恩施,61026900,龙马,RR,,,--
2023-04-23,恩施,61004990,喻家河,RR,,,--
2023-04-23,恩施,61002000,恩施,ZQ,408.62,9.21,-0.03
2023-04-23,恩施,61000500,利川(二),ZQ,63.94,3.14,0.00
2023-04-23,恩施,60814000,忠路,ZQ,610.49,7.24,-0.01
2023-04-23,恩施,61003900,岩洞寺,ZQ,1071.04,1.52,0.13
2023-04-23,恩施,61007490,建始城关,ZQ,554.22,2.80,0.04
2023-04-23,恩施,61007600,松林坝,,,,--
2023-04-23,恩施,60514050,石板坪,ZQ,177.40,29.3,0.16
2023-04-23,恩施,61312840,来凤,ZQ,442.00,44.8,0.27
2023-04-23,恩施,61312871,纳吉滩坝下,ZQ,343.34,,-0.40
2023-04-23,恩施,61312995,忠城,ZQ,352.95,12.3,0.32
2023-04-23,恩施,60810950,大河边,ZQ,29.07,91.3,1.52
2023-04-23,恩施,60813000,野猫河,ZQ,751.86,6.10,-0.03
2023-04-23,恩施,60811151,南河,,,,--
2023-04-23,恩施,60811152,青狮峡,,,,--
2023-04-23,恩施,61401610,鹤峰,ZQ,76.59,3.53,0.10
2023-04-23,恩施,61406500,南渡江,,,,--
2023-04-23,恩施,61401720,鸡公洞,,,,--
2023-04-23,恩施,61401950,江坪河,ZQ,289.50,1.11,0.00
2023-04-23,恩施,61402080,瓦窑渡,ZQ,230.94,5.50,0.61
2023-04-23,恩施,61006500,宣恩(二),ZQ,493.70,17.2,0.20
2023-04-23,恩施,61312925,李家河,ZZ,.00,,0.00
2023-04-23,恩施,61312920,高罗,ZQ,579.46,0.888,0.01
2023-04-23,恩施,61006810,洞坪坝下,ZQ,379.47,0.00,0.00
2023-04-23,恩施,61007220,老渡口坝下,ZQ,392.08,6.00,0.00
2023-04-23,咸宁,61606150,大路（通山河）,ZZ,64.75,,0.02
2023-04-23,咸宁,61607450,闯王(内港),ZZ,89.09,,-0.08
2023-04-23,咸宁,61607600,黄沙（梅田）,ZZ,97.31,,0.01
2023-04-23,咸宁,61607680,杨林(沙店),ZZ,80.61,,0.00
2023-04-23,咸宁,61625000,厦铺（二）,ZZ,79.66,,-0.03
2023-04-23,咸宁,61602830,高桥（双溪）,ZZ,46.27,,0.00
2023-04-23,咸宁,61701000,赵李桥(新店河),ZZ,41.64,,0.02
2023-04-23,咸宁,61714500,龙潭(马桥),ZZ,25.44,,-0.18
2023-04-23,咸宁,61702800,沙坪（天城）,ZZ,61.06,,0.00
2023-04-23,咸宁,61708800,马港,ZZ,111.13,,-0.01
2023-04-23,咸宁,61708970,港口（雨山）,ZZ,,,--
2023-04-23,咸宁,61714000,三州,ZZ,21.32,,-0.01
2023-04-23,咸宁,61746500,王家庄,ZZ,10.25,,0.00
2023-04-23,咸宁,61606200,明水,ZQ,54.32,24.0,0.01
2023-04-23,咸宁,61607300,通山,PP,57.25,,-0.01
2023-04-23,咸宁,61607500,横石,PP,61.89,,0.00
2023-04-23,咸宁,61607700,洪港,PP,58.78,,-0.01
2023-04-23,咸宁,61606000,大屋场,ZQ,163.26,1.91,-0.01
2023-04-23,咸宁,61606160,通羊,ZQ,60.12,16.7,0.46
2023-04-23,咸宁,61607850,横石潭,ZQ,61.00,12.0,0.01
2023-04-23,咸宁,61607610,小港口,ZQ,62.87,1.27,-0.50
2023-04-23,咸宁,61713000,十好桥,ZQ,22.55,26.6,-0.06
2023-04-23,咸宁,61701002,新店,ZQ,23.43,63.6,0.00
2023-04-23,咸宁,61709150,赤壁(赤马港),ZQ,28.18,6.06,0.21
2023-04-23,咸宁,61710980,汀泗桥,ZQ,23.90,14.5,-0.36
2023-04-23,咸宁,61707000,通城,ZQ,.27,0.00,-0.05
2023-04-23,咸宁,61701900,菖蒲港,ZQ,88.69,240,-0.02
2023-04-23,咸宁,61703200,天城,ZQ,54.21,2.68,0.01
2023-04-23,咸宁,61707350,铁柱岭,ZQ,83.80,0.692,0.00
2023-04-23,咸宁,61712950,温泉,ZQ,25.52,161,-0.18
2023-04-23,咸宁,61710850,嘉鱼,ZQ,21.59,80.2,0.02
2023-04-23,,,,,,,
2023-04-24,武汉,61600400,南湖,ZZ,19.13,,0.05
2023-04-24,武汉,61600550,青龙咀（三）,ZZ,,,--
2023-04-24,武汉,61600560,黄家湖,ZZ,18.39,,-0.05
2023-04-24,武汉,61600570,青菱湖,ZZ,18.09,,0.00
2023-04-24,武汉,61600600,沙湖,ZZ,19.87,,0.03
2023-04-24,武汉,61601200,东湖,ZZ,19.87,,-0.01
2023-04-24,武汉,61601203,罗家港,ZZ,18.21,,0.10
2023-04-24,武汉,61601204,北洋桥,ZZ,18.82,,0.01
2023-04-24,武汉,61601400,北湖,ZZ,19.05,,0.07
2023-04-24,武汉,61601510,严西湖,ZZ,18.95,,0.08
2023-04-24,武汉,61601550,严东湖,ZZ,18.42,,-0.01
2023-04-24,武汉,61602551,梁子湖闸内,ZZ,16.01,,0.06
2023-04-24,武汉,61609400,黄陂（二）,ZZ,21.20,,-0.83
2023-04-24,武汉,61609451,武湖桥头,ZZ,15.70,,-0.51
2023-04-24,武汉,61609452,武湖北湖闸,ZZ,2.06,,2.06
2023-04-24,武汉,61609900,合丰,ZZ,20.27,,-0.01
2023-04-24,武汉,61610500,冯家集,ZZ,22.07,,0.19
2023-04-24,武汉,61610600,李家集,ZZ,24.41,,0.24
2023-04-24,武汉,61611210,挖沟(二),ZZ,17.54,,0.04
2023-04-24,武汉,61614500,四合庄,ZZ,20.57,,0.27
2023-04-24,武汉,61717500,南阳（二）,ZZ,,,--
2023-04-24,武汉,62206700,金银湖,ZZ,18.73,,-0.11
2023-04-24,武汉,62206710,黄孝河明渠,ZZ,,,--
2023-04-24,武汉,62206720,后湖,ZZ,17.77,,0.13
2023-04-24,武汉,62206721,后湖泵站,ZZ,15.51,,0.18
2023-04-24,武汉,62212840,索河,ZZ,20.99,,0.07
2023-04-24,武汉,62213650,周家山,ZZ,18.32,,-0.03
2023-04-24,武汉,62213670,挖口,DD,,,--
2023-04-24,武汉,62213900,周湾,ZZ,,,--
2023-04-24,武汉,62214000,后官湖,ZZ,19.03,,0.01
2023-04-24,武汉,62214100,龙阳湖,ZZ,19.84,,0.05
2023-04-24,武汉,62214300,三角湖,ZZ,19.05,,0.02
2023-04-24,武汉,62214400,北太子湖,ZZ,19.62,,-0.01
2023-04-24,武汉,61804749,新沟,ZZ,17.75,,0.45
2023-04-24,武汉,61609100,长轩岭(二),ZQ,27.36,7.55,-0.02
2023-04-24,武汉,61612400,柳子港,ZQ,23.55,21.0,0.08
2023-04-24,武汉,61804800,舵落口,ZQ,16.82,,0.22
2023-04-24,宜昌,60514200,陕西营,ZQ,169.69,0.151,0.00
2023-04-24,宜昌,60514300,兴山,ZQ,156.06,46.6,0.01
2023-04-24,宜昌,60519980,茅坪,ZQ,95.80,2.13,-0.04
2023-04-24,宜昌,60902000,小溪塔,ZQ,66.13,2.18,0.00
2023-04-24,宜昌,60903010,雾渡河,ZQ,405.37,10.4,0.25
2023-04-24,宜昌,60906000,远安,ZQ,103.43,21.5,-0.03
2023-04-24,宜昌,60908000,河溶,ZQ,39.15,8.18,0.02
2023-04-24,宜昌,61002800,水布垭,ZQ,189.91,5.92,0.00
2023-04-24,宜昌,61003000,渔峡口,ZQ,185.42,,0.33
2023-04-24,宜昌,61004750,高坝州,ZQ,38.22,7.94,-0.02
2023-04-24,宜昌,61008500,招徕河,ZQ,195.63,0.278,0.00
2023-04-24,宜昌,61010000,高家堰,ZQ,13.52,35.2,0.22
2023-04-24,宜昌,61010500,渔洋关,ZQ,14.91,20.4,-0.11
2023-04-24,宜昌,61011010,聂家河,ZQ,79.93,0.103,-0.22
2023-04-24,宜昌,60514371,杨林桥,ZQ,21.91,12.3,0.08
2023-04-24,宜昌,60927000,张家口,ZZ,204.58,,0.00
2023-04-24,宜昌,60514220,两河口,ZZ,374.33,,0.33
2023-04-24,宜昌,60514240,龚家桥(高桥),ZZ,754.26,,0.13
2023-04-24,宜昌,60514368,水月寺(道路坪),ZZ,640.29,,0.11
2023-04-24,宜昌,60514372,杨林桥(渠道),ZZ,,,--
2023-04-24,宜昌,60515000,小溪口（白水溪）,ZZ,172.10,,0.01
2023-04-24,宜昌,60519200,新生（髙家溪）,ZZ,77.53,,0.01
2023-04-24,宜昌,60902060,普溪河,ZZ,167.46,,0.00
2023-04-24,宜昌,60903200,南村坪（鄢家河）,ZZ,70.56,,0.05
2023-04-24,宜昌,60903400,车溪,ZZ,199.80,,-0.63
2023-04-24,宜昌,60903460,紫阳,ZZ,51.92,,0.07
2023-04-24,宜昌,60903600,水府庙(土门),ZZ,73.00,,0.00
2023-04-24,宜昌,60903650,新场,ZZ,77.09,,0.02
2023-04-24,宜昌,60903680,九道河,ZZ,84.34,,-0.01
2023-04-24,宜昌,60903810,马家店,ZZ,39.10,,0.01
2023-04-24,宜昌,60906010,远安(坝下),ZQ,97.57,21.5,0.36
2023-04-24,宜昌,60908050,窑湾,ZQ,,,--
2023-04-24,宜昌,60908700,旧县（鹿苑河）,ZZ,117.53,,0.14
2023-04-24,宜昌,60908710,凤山（鸣凤河）,ZZ,109.28,,0.00
2023-04-24,宜昌,60908720,花林寺（石头店）,ZZ,121.19,,0.13
2023-04-24,宜昌,61010100,津洋口,ZZ,80.38,,0.53
2023-04-24,襄阳,60903900,庙坪,ZZ,1.88,,0.12
2023-04-24,襄阳,60908600,鸡冠河,ZZ,309.79,,0.02
2023-04-24,襄阳,61803420,鱼梁洲,ZZ,62.76,,0.04
2023-04-24,襄阳,61908200,江山,ZZ,98.47,,0.01
2023-04-24,襄阳,61909700,谢湾,ZZ,115.64,,0.00
2023-04-24,襄阳,61914400,罗坪,ZZ,125.55,,0.00
2023-04-24,襄阳,61914980,南渠,ZZ,65.94,,-0.22
2023-04-24,襄阳,61915540,竹林桥,ZZ,109.68,,0.01
2023-04-24,襄阳,61918300,朱市,ZZ,,,--
2023-04-24,襄阳,61918700,李庙,ZZ,239.74,,0.00
2023-04-24,襄阳,61919220,董集,ZZ,78.45,,0.39
2023-04-24,襄阳,62010500,董坡,ZQ,64.18,95.5,0.04
2023-04-24,襄阳,62018540,吕镇,ZZ,80.39,,0.04
2023-04-24,襄阳,62018590,吴店,ZZ,91.56,,0.00
2023-04-24,襄阳,62019300,五口,ZZ,98.60,,0.05
2023-04-24,襄阳,60904000,马良坪,ZQ,2.94,54.9,0.34
2023-04-24,襄阳,60909000,打鼓台,ZQ,49.46,,1.63
2023-04-24,襄阳,60914000,苍坪,ZQ,129.88,11.8,0.34
2023-04-24,襄阳,61803550,宜城,ZQ,55.79,3150,0.08
2023-04-24,襄阳,61910100,开峰峪,ZQ,194.75,2.73,-0.01
2023-04-24,襄阳,61915050,清河店,ZQ,67.30,53.9,0.14
2023-04-24,襄阳,61917500,挽鱼沟,ZQ,173.62,35.6,0.40
2023-04-24,襄阳,62016500,埠口,ZQ,67.15,40.9,0.32
2023-04-24,十堰,61901200,土门水库,ZZ,281.36,,-0.01
2023-04-24,十堰,61901650,青曲,ZZ,229.94,,-0.03
2023-04-24,十堰,61902860,白沙河,ZZ,441.33,,0.02
2023-04-24,十堰,61903020,九道,ZZ,524.94,,0.00
2023-04-24,十堰,61903030,洪坪,ZZ,517.94,,0.16
2023-04-24,十堰,61906000,叶滩,ZZ,349.37,,0.00
2023-04-24,十堰,61906850,马家河,ZZ,280.00,,0.00
2023-04-24,十堰,61912800,军店,ZZ,451.28,,-0.04
2023-04-24,十堰,61924410,泥沟,ZZ,211.34,,0.00
2023-04-24,十堰,61813105,关防,ZQ,432.38,11.4,-0.08
2023-04-24,十堰,61900010,鲍峡,ZQ,272.52,9.50,0.13
2023-04-24,十堰,61901000,贾家坊,ZQ,215.93,11.3,0.08
2023-04-24,十堰,61902200,老码头(官渡),ZZ,345.02,,-0.01
2023-04-24,十堰,61902400,竹山,ZQ,248.75,9.39,0.02
2023-04-24,十堰,61902800,延坝,ZQ,373.64,8.23,-0.03
2023-04-24,十堰,61902850,泉河,ZQ,351.69,54.3,0.00
2023-04-24,十堰,61904600,县河,ZQ,384.49,11.4,0.12
2023-04-24,十堰,61905850,楼台,ZQ,292.98,0.925,0.21
2023-04-24,十堰,61906200,东风,ZQ,198.67,1.91,0.01
2023-04-24,十堰,61907500,孤山,ZQ,24.82,1.36,0.00
2023-04-24,十堰,61937233,巨家河,PP,,,--
2023-04-24,十堰,61944400,房县,ZQ,401.59,2.50,-0.03
2023-04-24,十堰,62007110,滔河,ZQ,313.10,4.85,0.00
2023-04-24,十堰,62031400,南化塘,ZZ,324.75,,0.00
2023-04-24,神农架,61909650,野马河,ZZ,1451.16,,1451.16
2023-04-24,神农架,61912600,松柏,ZQ,,,--
2023-04-24,随州,50201281,游河,ZQ,124.81,10.9,0.12
2023-04-24,随州,62200500,安居,ZQ,64.98,9.90,0.19
2023-04-24,随州,62202500,唐县镇,ZZ,112.83,,0.10
2023-04-24,随州,62205000,龙泉镇,ZZ,69.04,,0.18
2023-04-24,随州,62234800,武胜关,ZZ,97.55,,0.22
2023-04-24,随州,62017700,新城,ZQ,157.38,0.166,0.00
2023-04-24,随州,62200400,环潭,ZQ,80.88,4.33,0.28
2023-04-24,随州,62200600,随州,ZQ,57.69,7.71,0.05
2023-04-24,随州,62202700,均川,ZQ,73.75,37.0,0.50
2023-04-24,随州,62203900,万店,ZQ,68.81,2.60,0.04
2023-04-24,随州,62206300,应山(二),ZQ,,,--
2023-04-24,随州,62204500,何店,ZQ,58.63,8.89,0.47
2023-04-24,随州,62206350,陈巷,ZQ,52.57,3.03,0.13
2023-04-24,随州,62235000,广水,ZQ,64.69,8.16,0.40
2023-04-24,潜江,61015350,竺场,,24.78,,0.00
2023-04-24,潜江,61015650,沱口,,26.67,,0.11
2023-04-24,潜江,62213050,杨市,,26.41,,-0.04
2023-04-24,潜江,61015400,关山,ZQ,25.64,7.56,-0.01
2023-04-24,潜江,61015200,魏桥,ZQ,26.35,12.0,0.13
2023-04-24,潜江,61016600,积玉口,ZQ,28.35,15.2,0.27
2023-04-24,潜江,62213020,总口,ZQ,26.13,9.54,-0.06
2023-04-24,黄石,61603000,黄檀咀,ZZ,17.44,,0.00
2023-04-24,黄石,61603900,李家铺,ZZ,16.34,,0.13
2023-04-24,黄石,61604000,大冶（二）,ZZ,16.52,,0.10
2023-04-24,黄石,61604200,磊山,ZZ,16.51,,0.10
2023-04-24,黄石,61608010,李家畈,ZZ,24.95,,0.00
2023-04-24,黄石,61608100,上庄,ZZ,16.50,,0.29
2023-04-24,黄石,61608210,上铺,ZZ,33.21,,0.24
2023-04-24,黄石,61608220,冠塘,ZQ,20.66,0.661,0.29
2023-04-24,黄石,61608310,羊畈,ZQ,17.57,1.80,0.10
2023-04-24,黄石,61604100,大港,ZQ,14.95,3.05,0.15
2023-04-24,黄石,61604300,罗桥,ZQ,16.42,0.448,-0.02
2023-04-24,黄石,61604400,小箕铺,ZQ,31.59,3.07,0.06
2023-04-24,黄石,61607000,阳新,ZQ,13.30,,-0.28
2023-04-24,黄石,61608000,龙港（二）,ZQ,22.35,10.5,0.27
2023-04-24,黄石,61608200,三溪,ZQ,15.91,17.3,0.40
2023-04-24,黄石,61608305,下桥,ZZ,19.37,,0.13
2023-04-24,黄石,61608330,栗子湾,ZQ,19.36,0.0830,0.06
2023-04-24,黄石,61603800,磁湖,ZQ,18.79,,0.01
2023-04-24,黄石,61608221,冠塘（汪畈）,,,,--
2023-04-24,黄冈,61611100,下店河,ZZ,40.29,,0.07
2023-04-24,黄冈,61616200,泗泊河,ZZ,40.84,,0.00
2023-04-24,黄冈,61616300,王家店,ZZ,27.66,,-0.03
2023-04-24,黄冈,61616400,官桥(老港),ZZ,15.98,,0.09
2023-04-24,黄冈,61618000,浠水,ZZ,,,--
2023-04-24,黄冈,61618800,如意河,ZZ,101.61,,0.03
2023-04-24,黄冈,61619900,雷溪河,ZZ,22.31,,0.01
2023-04-24,黄冈,61634000,华家河,ZZ,60.34,,0.02
2023-04-24,黄冈,61647400,胜利,ZZ,107.36,,0.03
2023-04-24,黄冈,61652001,长孙堤(外江),ZZ,,,--
2023-04-24,黄冈,61657700,洗马畈,ZZ,44.55,,0.00
2023-04-24,黄冈,62800710,白湖渡闸上,DD,,,--
2023-04-24,黄冈,62801100,严家闸,ZZ,10.07,,0.00
2023-04-24,黄冈,62801200,下新,ZZ,7.98,,0.01
2023-04-24,黄冈,62820350,童司牌,ZZ,15.07,,0.11
2023-04-24,黄冈,62800200,官桥(武山湖),ZQ,16.01,0.00,0.12
2023-04-24,黄冈,61610400,红安,ZQ,41.76,11.2,0.10
2023-04-24,黄冈,61612200,麻城,ZQ,53.33,1.31,0.29
2023-04-24,黄冈,61615600,马家潭,ZQ,20.32,111,0.02
2023-04-24,黄冈,61616000,罗田,ZQ,71.09,17.5,0.17
2023-04-24,黄冈,61617400,英山,ZQ,101.87,85.6,0.09
2023-04-24,黄冈,61618410,落令河,ZQ,107.16,9.08,0.09
2023-04-24,黄冈,61619600,西河驿,ZQ,20.30,142,0.16
2023-04-24,荆门,62100500,荆门（花竹）,ZZ,58.08,,-0.01
2023-04-24,荆门,61013390,古林,ZZ,36.56,,1.02
2023-04-24,荆门,61013395,新桥,ZZ,37.21,,-0.68
2023-04-24,荆门,62103000,胜利闸(长湖),ZZ,30.13,,0.04
2023-04-24,荆门,61804180,大王庙,ZZ,36.88,,0.09
2023-04-24,荆门,61919400,双河,ZZ,46.17,,0.11
2023-04-24,荆门,62239600,长滩,ZZ,34.76,,0.10
2023-04-24,荆门,61919750,洋梓,ZZ,43.25,,0.09
2023-04-24,荆门,61919850,长寿,ZZ,47.72,,0.10
2023-04-24,荆门,62101000,皮集,ZZ,40.29,,0.43
2023-04-24,荆门,62206750,永隆,ZZ,23.08,,-0.05
2023-04-24,荆门,62209350,罗店,ZZ,41.61,,0.07
2023-04-24,荆门,60912000,马头寨,ZZ,63.92,,0.00
2023-04-24,荆门,60915000,林家港,ZZ,115.02,,0.00
2023-04-24,荆门,60917020,烟墩集（闸下）,ZZ,111.35,,0.08
2023-04-24,荆门,62206760,东引河,ZZ,34.77,,0.10
2023-04-24,荆门,61919455,石桥驿,ZQ,50.66,2.03,0.00
2023-04-24,荆门,61012600,拾桥,ZQ,30.40,34.7,0.01
2023-04-24,荆门,61016580,李市,ZQ,31.51,10.6,0.04
2023-04-24,荆门,62104001,拾桥（马良集）闸上,ZQ,36.82,,-0.11
2023-04-24,荆门,62104002,拾桥（马良集）闸下,ZQ,36.82,,-0.11
2023-04-24,荆门,61919355,（章村铺)丰乐,ZQ,45.76,11.2,0.16
2023-04-24,荆门,61919450,磷矿（陈安）,ZQ,43.32,0.00,0.06
2023-04-24,荆门,61919650,（东桥）客店坡,ZQ,107.53,17.8,0.79
2023-04-24,荆门,61919760,北新集,ZQ,38.52,6.70,-0.01
2023-04-24,荆门,62102010,红金（闸上）,ZQ,41.54,,0.30
2023-04-24,荆门,62102020,红金（闸下）,ZQ,38.04,,-0.12
2023-04-24,荆门,62207640,绿化（杨家峰）,ZQ,23.16,0.617,0.04
2023-04-24,荆门,62208200,车桥河（京山）,ZQ,52.32,0.220,-0.35
2023-04-24,荆门,62209300,宋河,ZQ,54.43,0.00,0.10
2023-04-24,天门,62206950,龙骨湖,ZZ,22.75,,0.05
2023-04-24,天门,62206900,天门,ZQ,24.13,41.0,0.04
2023-04-24,天门,62208300,皂市,ZQ,21.86,,0.09
2023-04-24,天门,62211950,刘家河泵,ZZ,23.24,,0.33
2023-04-24,天门,62206920,老龙堤闸(上),ZQ,,,--
2023-04-24,天门,62206922,老龙堤闸(下),ZZ,,,--
2023-04-24,天门,62211700,净潭,ZZ,,,--
2023-04-24,天门,62211750,华严湖,ZQ,22.60,4.50,0.47
2023-04-24,天门,62211850,沉湖北,ZQ,23.01,12.0,-0.26
2023-04-24,天门,62211900,沉湖南,ZQ,23.11,15.2,-0.26
2023-04-24,荆州,61501085,法华寺(街河市),ZZ,35.04,,-0.61
2023-04-24,荆州,61501520,里甲口,ZZ,34.92,,0.77
2023-04-24,荆州,61501700,闸口,,,,--
2023-04-24,荆州,61501720,沙厂,ZZ,33.52,,0.06
2023-04-24,荆州,60919000,横沟市(南口),ZQ,29.64,53.0,0.09
2023-04-24,荆州,61015040,观音垱,ZZ,26.45,,0.22
2023-04-24,荆州,61015060,何桥,ZZ,27.94,,0.05
2023-04-24,荆州,61015080,渡佛寺（周湾）,ZZ,26.03,,0.00
2023-04-24,荆州,61015140,樊桥,ZZ,27.79,,-0.07
2023-04-24,荆州,61018000,挖沟咀,ZZ,24.92,,0.14
2023-04-24,荆州,61016130,桐梓湖,ZZ,24.82,,-0.01
2023-04-24,荆州,61016170,万全（沙口）,ZZ,25.21,,-0.21
2023-04-24,荆州,61016210,峰口,ZZ,25.42,,-0.11
2023-04-24,荆州,61016240,汊河,ZZ,24.26,,-0.14
2023-04-24,荆州,61016300,乌林（小港）,ZZ,22.61,,-0.02
2023-04-24,荆州,61017040,二分场,ZZ,26.63,,0.00
2023-04-24,荆州,61015160,沙岗,ZZ,23.93,,-0.08
2023-04-24,荆州,60908500,万城,ZQ,33.97,,0.00
2023-04-24,荆州,61014500,长湖,ZZ,30.19,,0.01
2023-04-24,荆州,61500900,沙溪坪,ZQ,92.35,14.8,-0.22
2023-04-24,孝感,50202245,宣化店,ZZ,69.04,,0.83
2023-04-24,孝感,62201800,卧龙潭,ZZ,21.30,,0.37
2023-04-24,孝感,62205800,孝感,ZZ,22.62,,0.11
2023-04-24,孝感,62210800,五房台,ZZ,23.85,,0.26
2023-04-24,孝感,62210820,余家咀,ZZ,23.48,,0.10
2023-04-24,孝感,62201900,云梦,ZZ,21.70,,0.04
2023-04-24,孝感,62202150,滚子河,ZZ,22.94,,0.73
2023-04-24,孝感,62205700,小环河,ZZ,22.65,,0.04
